model_id,model_steps,env_name,ep_steps,ep_return
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,754,1750.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1017,2125.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,753,1750.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,212,300.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1120,2525.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,761,1650.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,750,1475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,303,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1108,2800.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,753,1750.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1886,4725.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,750,1475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1120,2525.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1108,2800.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,244,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,409,825.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1050,2600.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,753,1750.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1050,2600.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1572,3825.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,244,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1560,3725.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,761,1650.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,568,1250.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,824,2375.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,303,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,303,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,303,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1292,2950.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1050,2600.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1050,2600.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,750,1475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,303,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1560,3725.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1138,2400.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1017,2125.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1017,2125.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,244,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,2399,4775.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1120,2525.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,635,1825.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1203,2925.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,761,1975.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1292,2950.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1560,3725.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,724,1725.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1203,2925.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,753,1750.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,560,1250.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,244,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,733,1575.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1050,2600.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1560,3725.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1120,2525.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,824,2375.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,753,1750.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,733,1575.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,754,1750.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,761,1650.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,560,1250.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,568,1250.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,212,300.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,560,1250.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,244,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,761,1975.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1292,2950.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1292,2950.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1559,3875.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1108,2800.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,2399,4775.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1686,4625.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1559,3875.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1017,2125.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,2399,4775.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1050,2600.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1572,3825.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1017,2125.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,690,1350.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,1559,3875.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,303,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,303,475.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,409,825.0
MultiTask3NameThisGame,100003200,AirRaidNoFrameskip-v4,733,1575.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2910,5825.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1015,1925.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,348,350.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1864,3850.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1678,3150.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1160,2400.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,322,625.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,495,1050.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,165,300.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1678,3150.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1751,3525.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2584,5275.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1456,3325.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,495,1050.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,367,850.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,380,650.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1864,3850.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,367,850.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2221,4900.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,3829,8250.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2584,5275.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1160,2400.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2584,5275.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1864,3850.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1333,2825.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1435,2675.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1456,3325.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2022,3725.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1160,2400.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,348,350.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,380,650.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1160,2400.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1990,3475.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,380,650.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,253,400.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,165,300.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1015,1925.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1751,3525.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1014,1650.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1435,2675.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2910,5825.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1014,1650.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1629,3150.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2221,4900.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,322,625.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2429,5150.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,380,650.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1990,3475.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,1864,3850.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,322,625.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,848,1975.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2584,5275.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,2022,3725.0
MultiTask3NameThisGame,101005440,AirRaidNoFrameskip-v4,367,850.0
